Category	Keyword	Web_Page_URL	Tweet_Website	Author_Name	Author_Web_Page_URL	Tweet_Timestamp	Tweet_Content	Tweet_Image_URL	Tweet_Video_URL	Tweet_AD	Tweet_Number_of_Reviews	Tweet_Number_of_Retweets	Retweets	Tweet_Number_of_Likes	Likes	Tweet_Number_of_Looks	looks	Impressions
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Breakout_trades/status/1731381877041140184	Harshit Bothra	https://twitter.com/Breakout_trades	12/3/23	#DreamFolks - Rounding base formation - above all key EMAs - Volume Dry on pullbacks- Higher Lows Entry Above 570/575 SL 8% #Stocks #StockMarket #Trading	https://pbs.twimg.com/media/GAcaoYHW4AAbfnV?format=jpg&name=small	https://twitter.com/Breakout_trades/status/1731381877041140184	FALSE	4	2	2	45	45	5.4K	54000	47.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/CurrentWATR/status/1730442486294978681	Current Water Technologies Inc.Reload	https://twitter.com/CurrentWATR	12/1/23	Video from Markus. No sound because the information is very confidential. Just wanted to give a peek into how Markus demonstrates the #technology. Who is watching the #hydrogen bubbles on the other end? #stocks #pennystocks #microstocks #investing		https://twitter.com/CurrentWATR/status/1730442486294978681	FALSE	2	7	7	39	39	5.1K	51000	46.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/mybookmojo/status/1731336112684298691	MybookmojoReload	https://twitter.com/mybookmojo	12/3/23	Diamond Bottom Pattern!Learn & Practice.#stocks #trading #investing		https://twitter.com/mybookmojo/status/1731336112684298691	FALSE	1	5	5	40	40	3K	3000	45.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Ethos_io/status/1731710959654461905	Ethos.ioEthos.ioEthos.ioPlay recording	https://twitter.com/Ethos_io	12/4/23	WEDNESDAY DECEMBER 6 6:00 PM PST / 9:00 PM EST - Meet the Founding team; why they started #Ethos_io- Discuss the near-term environment for #crypto- Hear about new developments; the team's view of the future of #finance- Join a passionate community focused on…	https://pbs.twimg.com/profile_images/967939435684757505/bgt6-pR9_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f4e2.svg;https://abs-0.twimg.com/emoji/v2/svg/2705.svg;https://abs-0.twimg.com/emoji/v2/svg/1f6e3.svg;https://abs-0.twimg.com/emoji/v2/svg/1f4a1.svg;https://abs-0.twimg.com/emoji/v2/svg/1f381.svg;https://abs.twimg.com/hashflags/Hashmoji_Q4_23_BAU/Hashmoji_Q4_23_BAU.png;https://pbs.twimg.com/profile_images/967939435684757505/bgt6-pR9_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f7e2.svg	https://twitter.com/Ethos_io/status/1731710959654461905	FALSE	2	16	16	29	29	2.4K	24000	45.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/albertchgo/status/1730789249233076698	Albert Christian Go AG Riddlers XReloadGo and Partners	https://twitter.com/albertchgo	12/2/23	My Past and Present are why I am passionate about giving back. My Future is about how I can use the new monetary system to help those in need. To know more about $Coreum, listen to our video and/or podcast. #XRP #BTC #COREUM #TheGoShow #TGS #Finance #Crypto $SOLO…	https://pbs.twimg.com/profile_images/1724671314202607616/jEcFItJH_mini.jpg;https://pbs.twimg.com/ext_tw_video_thumb/1730786168521056256/pu/img/8vqyN96LUmArh1X5?format=jpg&name=240x240;https://abs-0.twimg.com/emoji/v2/svg/2049.svg;https://abs-0.twimg.com/emoji/v2/svg/1f91d-1f3fc.svg;https://abs-0.twimg.com/emoji/v2/svg/1f64c-1f3fc.svg;https://abs-0.twimg.com/emoji/v2/svg/1f4fa.svg;https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png	https://twitter.com/albertchgo/status/1730789249233076698	FALSE	5	14	14	31	31	2.7K	27000	45.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/StasTalksStocks/status/1729940554350280797	Stas SerfesReload	https://twitter.com/StasTalksStocks	11/29/23	GAMESTOP STOCK $GME IS SQUEEZING2021 ALL OVER AGAIN!? #gme #gamestop #gmestock #gamestopstock #invest #investing #stocks #stockmarket		https://twitter.com/StasTalksStocks/status/1729940554350280797	FALSE	9	4	4	39	39	8.5K	85000	43.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/21Himanshugupta/status/1732297423932752292	Himanshu Gupta	https://twitter.com/21Himanshugupta	12/6/23	FERTILZER STOCKS IN ACTION PSU fertilizer stocks looking strong on the verge of making new all time highs Disc- Only for educational purpose#stocks	https://pbs.twimg.com/media/GApa5BSW4AAc0qq?format=png&name=small	https://twitter.com/21Himanshugupta/status/1732297423932752292	FALSE	2	4	4	39	39	3.2K	32000	43.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/desiwallstreet/status/1729889991843836316	Desi Wall StreetDesi Wall Street	https://twitter.com/desiwallstreet	11/29/23	DHAMPUR SUGAR - Future outlook & Valuation updateDomestic sugar prices touch NEW HIGHSCurrent season sugar industry production to be much lower vs previous yearUP based mills doing well due to good sugarcane cropOur Top Pick in sector as tdg @ 5.5x FY25EEPS#stocks…	https://pbs.twimg.com/profile_images/1688936540972658688/l9hqxGwL_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/31-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/32-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/33-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/34-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/35-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/36-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/37-20e3.svg;https://abs-0.twimg.com/emoji/v2/svg/38-20e3.svg;https://pbs.twimg.com/media/F_m5hy-bUAAYxxL?format=jpg&name=small	https://twitter.com/desiwallstreet/status/1729889991843836316	FALSE	2	4	4	39	39	10K	10000	43.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/qyocanh04/status/1730605761192149113	Trần Quốc AnhReload	https://twitter.com/qyocanh04	12/1/23	The Perfect Storm for Bitcoin's Exponential GrowthI WILL NEVER ASK YOU TO SEND ME CRYPTO OR OFFER INVESTMENT OPPORTUNITIES IN THE COMMENTS SECTION. STAY SAFE AND PROTECT YOURSELF FROM SCAMMERS.* #bitcoin #cryptocurrency #investment #finance #marketanalysis#cryptocurrencies…		https://twitter.com/qyocanh04/status/1730605761192149113	FALSE	42	1	1	41	41	1.1K	11000	42.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Foxy0398/status/1732254292747378795	Foxy0398	https://twitter.com/Foxy0398	12/6/23	เจ้าความสุขของมี๊ I will always be with you & love you so much #LISA #LALISA #MONEY	https://pbs.twimg.com/media/GAo0GLuaQAAogk5?format=jpg&name=small	https://twitter.com/Foxy0398/status/1732254292747378795	FALSE		17	17	25	25	766.00	76600	42.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/BeyondTrading07/status/1732679253400158637	DARK HORSE OF STOCK MARKET	https://twitter.com/BeyondTrading07	12/7/23	Which #Stocks On Your Radar Guys For Tomorrow ??Bullish Bearish Both #StocksToBuy #stock #StockToWatch		https://twitter.com/BeyondTrading07/status/1732679253400158637	FALSE	36	5	5	36	36	10K	10000	41.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/mybookmojo/status/1732641007043579961	Mybookmojo	https://twitter.com/mybookmojo	12/7/23	Trend Change Identification!Learn & Practice.#stocks #trading #stockmarkets	https://pbs.twimg.com/media/GAuTry5aQAA7O2g?format=png&name=small	https://twitter.com/mybookmojo/status/1732641007043579961	FALSE		6	6	35	35	1.1K	11000	41.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/MagnifyIndia1/status/1730581322887053391	Index Of India - Tech & Infra	https://twitter.com/MagnifyIndia1	12/1/23	India's GST collections in November at Rs 1.68 lakh crore, up 15% Year to year.#GST #economy #India #Finance	https://pbs.twimg.com/media/GARCirsWgAAalLD?format=jpg&name=small	https://twitter.com/MagnifyIndia1/status/1730581322887053391	FALSE		8	8	33	33	1.4K	14000	41.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/BiconomyCom/status/1731829027868901462	Biconomy	https://twitter.com/BiconomyCom	12/5/23	#BICONOMY EDUCATIONDiscover how to do less & get more done, just like successful people Follow us & grow your knowledge#Biconomy #BiconomyExchange #BIT #Crypto #Trading #Cryptocurrency #cryptomarket #Bitcoin #altcoins #economy #finance #money #success	https://pbs.twimg.com/media/GAixUn1XoAIe1OH?format=jpg&name=small	https://twitter.com/BiconomyCom/status/1731829027868901462	FALSE	1	9	9	31	31	1.2K	12000	40.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/DarioCpx/status/1732425864422494677	JustDario JustDario	https://twitter.com/DarioCpx	12/6/23	That was a fun 1h talking about quite a range of interesting topics with @ForexStopHunter from #stocks to #bonds to what we are building at @ClearpoolFin in the #crypto space!https://youtube.com/watch?v=B4NqDwta6t8…	https://pbs.twimg.com/profile_images/1718247730001375232/7AaHlGTe_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/1f3ca-200d-2642-fe0f.svg;https://abs-0.twimg.com/emoji/v2/svg/1f60a.svg	https://twitter.com/DarioCpx/status/1732425864422494677	FALSE		5	5	35	35	6.5K	65000	40.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/kylacoin/status/1732048162901090480	Kylacoin	https://twitter.com/kylacoin	12/5/23	New video - Kylacoin could be a game-changer with massive Potential in the Next Bullrun.Thank you very much @airflycryptohttps://youtu.be/aLvkfMznA6Y?si=VFvEH3_ALPwVJAuX…#Kylacoin #KCN $KCN#cryptocurrency #blockchain #CryptoMining #pow #Profit #CoinGecko #CoinMarketCap #Finance #CoinMarket…	https://pbs.twimg.com/card_img/1732040954495049728/HCMZ7ahU?format=jpg&name=240x240	https://twitter.com/kylacoin/status/1732048162901090480	FALSE	8	9	9	30	30	985.00	98500	39.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/clayhughesmusic/status/1732070339734040768	Clay Hughes	https://twitter.com/clayhughesmusic	12/5/23	This Friday! $SHEBA live with Juice Calls! Join the TG to find out more and tune in! @shebafinance https://t.me/juicecalls12#CRYPTO #JuiceCalls #Sheba #Finance #GIVEAWAY	https://pbs.twimg.com/media/GAmMyz-XMAA5faR?format=jpg&name=small	https://twitter.com/clayhughesmusic/status/1732070339734040768	FALSE	10	17	17	22	22	435.00	43500	39.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/MichaelMOTTCM/status/1732507068899176662	Michael J. Kramer	https://twitter.com/MichaelMOTTCM	12/6/23	Stocks Drop On December 6, 2023, As Growth Concerns Surface https://mottcapitalmanagement.com/stocks-drop-on-december-6-2023-as-growth-concerns-surface/… #Stocks –#Macro – $SPX, $DXY, #Rates, #inflation, #China	https://pbs.twimg.com/card_img/1732507047663472640/pcS6q2ds?format=jpg&name=small	https://twitter.com/MichaelMOTTCM/status/1732507068899176662	FALSE	12	7	7	32	32	8K	8000	39.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/abhishekrajaram/status/1732661269033845195	Revolutionary Raja Ram for Tax & Economic Reforms	https://twitter.com/abhishekrajaram	12/7/23	E-invoices for B2C transactions to be mandatory in next 2-3 years, says the Indian government #EInvoices #B2C #IndianGovernment #DigitalIndia #TaxCompliance #BusinessNews #Technology #Finance	https://pbs.twimg.com/media/GAumPjLWEAAdK0n?format=jpg&name=small	https://twitter.com/abhishekrajaram/status/1732661269033845195	FALSE	6	5	5	31	31	2.3K	23000	36.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Breakout_trades/status/1731383441604649350	Harshit Bothra	https://twitter.com/Breakout_trades	12/3/23	#PPL Tightness post vertical rally - Trendline Breakout awaited - Expected Momentum above 415#NETWEB Gap formation due to NVIDIA partnership - If crosses that day highs a entry will be triggered - IPO+GAP+4 Month Range #Stocks #StockMarket #Trading	https://pbs.twimg.com/media/GAccDlYWgAAnkmG?format=jpg&name=small;https://pbs.twimg.com/media/GAccDlUWIAAsOay?format=jpg&name=small	https://twitter.com/Breakout_trades/status/1731383441604649350	FALSE	7	4	4	32	32	10K	10000	36.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/GG_Bullion/status/1729930912740077645	GG Bullion	https://twitter.com/GG_Bullion	11/29/23	WHAT, a #GGBullion Bar found by me in the wild at a coin shop!?That's a first haha. I feel like a big boi now. #Silver #silverdaddy #silversqueeze #handmade #pouredsilver #preciousmetals #silverdegen #silverbar #Collectibles #MONEY #investing	https://pbs.twimg.com/media/GAHy_hKWMAAJXoU?format=jpg&name=small	https://twitter.com/GG_Bullion/status/1729930912740077645	FALSE	2	6	6	29	29	1.4K	14000	35.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/BiconomyCom/status/1732515533457666526	Biconomy	https://twitter.com/BiconomyCom	12/6/23	#BICONOMY EDUCATIONDiscover how to have a money mindset and improve your chances of success Follow us & grow your knowledge#BiconomyExchange #BIT #Crypto #Trading #Cryptocurrency #cryptomarket #Bitcoin #altcoins #economy #finance #money #success	https://pbs.twimg.com/media/GAshsgAXEAAQ07M?format=jpg&name=small	https://twitter.com/BiconomyCom/status/1732515533457666526	FALSE	5	6	6	28	28	1K	1000	34.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/Si88pi1/status/1730988357990101236	Benjiro 加密貨幣	https://twitter.com/Si88pi1	12/2/23	They say $Money doesn't buy happiness, but I'd rather cry in a Ferrari than on a bicycle.0/0 tax burned and renounced.https://t.me/OfficialMoneyErc20…#MONEY #ETH	https://pbs.twimg.com/media/GAW0u0WWoAEN_Xi?format=jpg&name=small	https://twitter.com/Si88pi1/status/1730988357990101236	FALSE	10	14	14	20	20	512.00	51200	34.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/GoGettaEveryday/status/1729924336549503440	I Am...	https://twitter.com/GoGettaEveryday	11/29/23	Like money? Then don't miss this. Follow @mainnetz now.#MainnetZ #Crypto #ETH #PMPY #Blockchain #ZINU #BTC #SOL #Staking #passiveincome #BNB #BlockchainForEveryOne #Money	https://pbs.twimg.com/media/GAHqBW9WoAA6iCl?format=jpg&name=900x900	https://twitter.com/GoGettaEveryday/status/1729924336549503440	FALSE		13	13	21	21	622.00	62200	34.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Thomash83191/status/1730545557121495312	ℙ𝕣𝕠𝕗. ⓣo𝖒𝖒y ₿.$.𝕏. 𝕯𝖎Cryℙti ™ℙ𝕣𝕠𝕗. ⓣo𝖒𝖒y ₿.$.𝕏. 𝕯𝖎Cryℙti ™	https://twitter.com/Thomash83191	12/1/23	It’s not like I didn’t warned ya | $BAX flying that’s a solid +20-25% gains right there…#BABB is preparing for greatness in #finance | #ONCHAINmoney #BanksOnchain #FCA	https://pbs.twimg.com/media/GAQiAitbkAARAmB?format=jpg&name=small;https://pbs.twimg.com/profile_images/1711740919630667776/8dcC60VM_mini.jpg;https://abs-0.twimg.com/emoji/v2/svg/2b55.svg;https://pbs.twimg.com/media/F_2f4bfbsAAVjRc?format=jpg&name=120x120	https://twitter.com/Thomash83191/status/1730545557121495312	FALSE	1	9	9	24	24	1.3K	13000	33.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/lili414384514/status/1731381140521681236	栀晴lili	https://twitter.com/lili414384514	12/3/23	cute baby#리사 #LALISA #MONEY	https://pbs.twimg.com/media/GAcZx6jbwAAodwz?format=jpg&name=small;https://pbs.twimg.com/media/GAcZ2XZaAAAKFty?format=jpg&name=small;https://pbs.twimg.com/media/GAcZ4piasAA0CSa?format=jpg&name=small;https://pbs.twimg.com/media/GAcZ7HGbsAAg3D0?format=jpg&name=small	https://twitter.com/lili414384514/status/1731381140521681236	FALSE		13	13	20	20	527.00	52700	33.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/oldpapermoney/status/1732411851269636340	unitedstatespapermoney	https://twitter.com/oldpapermoney	12/6/23	Gold Certificates#money #gold #USA	https://pbs.twimg.com/media/GArDDZKXIAAM3tL?format=jpg&name=360x360;https://pbs.twimg.com/media/GArDG7iWsAAad5-?format=jpg&name=360x360	https://twitter.com/oldpapermoney/status/1732411851269636340	FALSE	1	7	7	26	26	393.00	39300	33.00
TopPost	#money	https://twitter.com/search?q=#money&src=typed_query&f=top	https://twitter.com/dino868/status/1732555701916966915	SouthernSkies	https://twitter.com/dino868	12/7/23	Why is the #leasehold system so fucking corrupt? Why hasn't it been abolished? Why are those with #money out to destroy those without? Having had to literally beg for help to pay a £10k S20 bill and am now broke, I've just received a bill for the Managing Agents 'legal costs' for		https://twitter.com/dino868/status/1732555701916966915	FALSE	2	9	9	23	23	695.00	69500	32.00
TopPost	#stocks	https://twitter.com/search?q=#stocks&src=typed_query&f=top	https://twitter.com/Breakoutsignal1/status/1732434648339304901	Breakout signals	https://twitter.com/Breakoutsignal1	12/6/23	VEDANTA LTDHEAD AND SHOULDER BREAKOUTREADY FOR ABOVE TARGET#Swingtrading #PriceAction #stocks #stockstowatch #trading #StocksToBuy #BREAKOUTSTOCKS #stockmarketsJoin for more Updates https://t.me/BSTradingGr	https://pbs.twimg.com/media/GArYIbGXQAcZxrT?format=jpg&name=small	https://twitter.com/Breakoutsignal1/status/1732434648339304901	FALSE		3	3	28	28	1.3K	13000	31.00
TopPost	#finance	https://twitter.com/search?q=#finance&src=typed_query&f=top	https://twitter.com/Shi4Tech/status/1731946495912657295	#TechForGood	https://twitter.com/Shi4Tech	12/5/23	The Impact of #AI on Traditional Industrieshttps://linkedin.com/pulse/impact-ai-traditional-industries-nicolas-babin-2ivie?trk=public_post_feed-article-content… By @Nicochan33 #Transportation #banking #Finance #education @CurieuxExplorer @jblefevre60 @mvollmer1 @BetaMoroney @FrRonconi @JeroenBartelse @Fabriziobustama @Xbond49 @enricomolinari @AlAmadi1 #manufacturing	https://pbs.twimg.com/card_img/1731944128089636864/qczrvGe0?format=jpg&name=small	https://twitter.com/Shi4Tech/status/1731946495912657295	FALSE		14	14	17	17	1K	1000	31.00
